"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000254717",4.7759394198133,-0.0504328432428692,0.20703702128129,-0.243593357993442,0.807545772923494,0.887748871061703
"ENSG00000254718",1.77685506818442,-0.326573843219708,0.310703281751565,-1.05107947807527,0.293222088549535,0.470028494394106
"ENSG00000254721",26.208935669418,0.174348851477535,0.199582526826506,0.873567712814329,0.382353715761344,0.559567702471135
"ENSG00000254724",0.392213244576421,-0.220807641371048,0.663466829419599,-0.332808863352236,0.739278567298095,NA
"ENSG00000254725",0.247455911730993,0.3924616686721,0.757469333543202,0.518122188308652,0.60437302016186,NA
"ENSG00000254726",67.1406281523123,-0.117586643181745,0.138211050401284,-0.850775989621255,0.394893801767024,0.571302677349
"ENSG00000254727",4.71451898772792,0.406599679051369,0.212555155428074,1.91291374811634,0.0557590952508597,0.150757573181891
"ENSG00000254728",0.264491856195967,0.234006727186839,0.757862225665529,0.308772121451683,0.757494877423994,NA
"ENSG00000254730",0.324794840753262,0.446724500647566,0.723429041747609,0.617509769262789,0.536898539565835,NA
"ENSG00000254732",43.1761916718407,-0.557016680100929,0.187992760496771,-2.96296877937753,0.0030468747103745,0.0204486882997533
"ENSG00000254733",1.45605006499055,0.21088852480094,0.369240503394012,0.57114136413118,0.567903821367203,0.719206728326835
"ENSG00000254735",2.6549786594864,0.108530892787856,0.230590932130107,0.470664183475436,0.637880565341787,0.772810180892972
"ENSG00000254737",1.49318494026133,0.208322472357953,0.386350035848891,0.539206556303858,0.589744336953657,0.736449096864182
"ENSG00000254738",0.12106986573922,-0.170791434734607,1.56271847458901,-0.109291236721013,0.912971497043715,NA
"ENSG00000254739",3.84753246974707,-0.082426346767924,0.23451823953769,-0.351470942858911,0.725235067944667,0.834870583098098
"ENSG00000254741",1.27688482759301,-0.274948437147875,0.536036604742563,-0.51292847300964,0.608001355422293,NA
"ENSG00000254743",1.41229203946959,0.075818071289113,0.336251246878374,0.225480416780543,0.821605558288038,0.896464917005846
"ENSG00000254746",162.241363578385,0.513996560494745,0.172076587072275,2.98702205360952,0.00281709399769263,0.0193696173653738
"ENSG00000254747",0.692020143502258,0.19284981119417,0.579665597274937,0.332691489887921,0.739367174058806,NA
"ENSG00000254748",0.460613291293802,0.380055087867587,0.633320132508133,0.600099488962174,0.548439933139357,NA
"ENSG00000254749",0.0647356067250834,-0.0986583538584135,1.84806240083916,-0.0533847524919154,0.957425353637327,NA
"ENSG00000254750",0.144280788244476,0.201904833843604,1.27706972699742,0.158100086138846,0.874377932736556,NA
"ENSG00000254753",0.480296998789372,-0.888038578005922,0.731943177340315,-1.213261637649,0.225029804931925,NA
"ENSG00000254756",1.64968095076099,0.219845088901718,0.394937111159299,0.55665847217139,0.577760795277439,0.726991845820954
"ENSG00000254758",17.6818860815034,0.297496166457992,0.171062344123879,1.7391096093162,0.0820154847177391,0.197151588398597
"ENSG00000254759",2.53201443878124,-0.20923538974283,0.253886323747373,-0.824130211720371,0.40986557544914,0.584826091484
"ENSG00000254760",0.867521782416602,0.0208144537375413,0.443751632726156,0.0469056386557255,0.962588434045246,NA
"ENSG00000254764",0.138977187211494,-0.360453777482832,1.09011346550694,-0.330657118628663,0.740903496260529,NA
"ENSG00000254765",12.7044987199978,-0.221281283689865,0.213716137187901,-1.03539810611172,0.300483029824248,0.477552367932661
"ENSG00000254767",0.062174840004565,0.274036081432478,1.8646304626171,0.146965356903938,0.883159364539878,NA
"ENSG00000254768",3.61947355000939,1.08962636203369,0.286807451199912,3.79915639386297,0.000145189454599543,0.00275276246226301
"ENSG00000254771",0.193291502637665,-0.284265473860972,0.943802034022104,-0.301191842795196,0.763268209705021,NA
"ENSG00000254772",2656.03438411772,-0.123736171118829,0.0527283286682417,-2.34667349115799,0.0189418455158897,0.0709349975851175
"ENSG00000254775",0.2377921547015,-0.200773802505779,1.11199379370356,-0.180552988373335,0.856718459133169,NA
"ENSG00000254776",0.0643967477094606,-0.25494958549385,1.84933338083341,-0.137860262587677,0.890350856325346,NA
"ENSG00000254777",5.75528892997568,-0.737727268907102,0.310841757944586,-2.37332099067146,0.0176289360120593,0.0676837133920171
"ENSG00000254779",5.24705051033975,-0.769493820599386,0.424316738832453,-1.8134891937488,0.0697564038227278,0.176863067484204
"ENSG00000254781",13.7583674675126,0.420951742441759,0.196676275229695,2.14032801846658,0.032328267198948,0.103204636706685
"ENSG00000254783",25.8354427883349,0.0479432159282425,0.100932194166846,0.475004197857721,0.63478398120048,0.770450893439835
"ENSG00000254786",0.467055794312025,-0.262474673604353,0.705520175244763,-0.372030003980103,0.709870510191807,NA
"ENSG00000254787",1.49049721545656,0.49047344096487,0.33038670238105,1.48454352862902,0.137664784243793,0.281698342042103
"ENSG00000254788",14.2999855395738,0.0041057217523236,0.152677973419265,0.0268913823020758,0.978546366960085,0.988358113044023
"ENSG00000254789",0.198126370946107,0.153820736533146,0.953293151134726,0.161357224008219,0.871812055428592,NA
"ENSG00000254790",1.3561808914964,0.728068847423776,0.43382662017381,1.67824843743355,0.0932986094191558,0.215561505601821
"ENSG00000254791",4.17987040998776,-0.213082357125555,0.217562694701123,-0.979406682833547,0.327379076415405,0.504961195387474
"ENSG00000254793",3.52101843872678,0.325395805870012,0.257155418718762,1.26536632006919,0.205740042690508,0.372156163188731
"ENSG00000254798",0.59356693718538,-0.531657604800826,0.59505561056108,-0.893458687499012,0.371611586353935,NA
"ENSG00000254802",3.19254066426811,-0.613870053281492,0.237968593127915,-2.57962634990038,0.00989072688052378,0.0454905505687607
"ENSG00000254805",0.854103855082973,-0.42575961201624,0.452170111928008,-0.941591672657982,0.346401734788296,NA
"ENSG00000254806",49.4195071824055,0.527254909647356,0.1828145191848,2.88409756510846,0.0039253711767309,0.0242677656111636
"ENSG00000254810",1.54356244415148,-0.741953968568808,0.330280757079087,-2.24643414024615,0.0246762136122088,0.0853635355282143
"ENSG00000254811",0.290966268148533,-0.558404669085763,0.805834922392165,-0.692951687211704,0.488339871191212,NA
"ENSG00000254812",4.59201105678257,-0.22968027895101,0.212678148055754,-1.07994300801791,0.28016755988702,0.456282260861269
"ENSG00000254813",0.157441284275288,-0.207189572122215,1.16902130742965,-0.177233358199233,0.859325094354902,NA
"ENSG00000254815",18.4768298367539,0.132162229064099,0.199598439265046,0.662140593637616,0.507881122260558,0.670627215772602
"ENSG00000254816",1.48325601207008,0.106761230955998,0.348973343040866,0.305929473081547,0.759658344858873,0.85719813840561
"ENSG00000254819",0.588945129094086,-0.23607418022086,0.556813449437018,-0.423973559653686,0.67158509616355,NA
"ENSG00000254820",0.150416739170119,0.201905251180537,1.16612381842616,0.173142206676676,0.86253964978458,NA
"ENSG00000254826",2.59099105411346,0.265358260218822,0.271554356601206,0.97718285038791,0.328478636687978,0.506187877035327
"ENSG00000254827",5.56504703622076,-0.0510140166431079,0.220798781539392,-0.231043017028637,0.817281383209022,0.893697993271968
"ENSG00000254829",2.45648822692083,0.0434956033427532,0.544384167638562,0.0798987294789066,0.936317800329676,0.96463781256734
"ENSG00000254831",0.94752733443257,-0.116897232575505,0.394706788466769,-0.296162204429243,0.767106211215738,NA
"ENSG00000254832",0.11937369999021,0.141792067590674,1.42013675472365,0.0998439531397564,0.920468212809447,NA
"ENSG00000254833",1.3200972823891,0.334281211918878,0.325508185500594,1.02695178434543,0.304443168344086,NA
"ENSG00000254835",43.2020799655257,0.0441624400186025,0.0928318624252688,0.475725024413401,0.63427029045525,0.770078683039101
"ENSG00000254837",189.726887626495,0.102412958455948,0.0502864690196296,2.03659076591699,0.0416910689193881,0.123044694634453
"ENSG00000254838",163.924764261362,0.291774515578496,0.1139995712063,2.55943520217708,0.0104842399073203,0.0472849952608843
"ENSG00000254839",9.09419112062191,0.20966469034293,0.178679201772966,1.17341407540725,0.240629795470103,0.412948823892621
"ENSG00000254840",0.121776404345884,-0.170790342575575,1.18343209522137,-0.144317822091539,0.885249505633819,NA
"ENSG00000254842",5.63668378300211,0.266818913457625,0.2044119064519,1.30530025422179,0.191790627543539,0.354458551749204
"ENSG00000254843",37.4117748003245,-0.138571039372596,0.095116953693711,-1.4568490052658,0.145158065125624,0.292403290494601
"ENSG00000254844",0.941690050069725,-1.65648951309295,0.496951247876192,-3.33330386063472,0.000858211581107505,NA
"ENSG00000254846",1.84089626108632,0.202918570840754,0.311457007567866,0.651513903717639,0.514714804859387,0.676142485429278
"ENSG00000254847",4.93162796241802,0.41055983463904,0.212313055969237,1.93374746910773,0.0531441843579052,0.14560401970835
"ENSG00000254850",0.676537463495913,0.081580016961014,0.550545458976348,0.148180346656022,0.882200441678494,NA
"ENSG00000254851",0.451154233493342,0.0626518803179599,1.18966032489066,0.0526636713077895,0.957999884934197,NA
"ENSG00000254852",66.4452873555212,0.338813152215296,0.269202927915995,1.25857900149222,0.208182435558669,0.375085941603177
"ENSG00000254853",0.233166060887094,0.170708778352666,0.80350373377975,0.212455488600704,0.831751700027644,NA
"ENSG00000254854",1.47716973839109,-0.188939620859502,0.366637363665819,-0.515331058925341,0.60632169879423,0.749289740645045
"ENSG00000254855",4.90017160866925,-0.100774752806143,0.197413275123819,-0.510476069772595,0.609717975543805,0.751903884877157
"ENSG00000254856",2.01282181651562,-0.0215780352575505,0.293088794503108,-0.0736228599054189,0.941310480925031,0.96740020972415
"ENSG00000254858",86.3916773021632,-0.067105651893379,0.0935950689030497,-0.716978497690837,0.473387364355155,0.641561933162133
"ENSG00000254859",2.70438861430432,0.447576651099453,0.418028540745688,1.07068443293622,0.284311344652724,0.460668558274517
"ENSG00000254860",208.047420727493,-0.353866523602287,0.152100721181,-2.32652758550162,0.0199904226113904,0.0737726573677049
"ENSG00000254861",0.121867993270579,0.0456135024882141,1.19141369219909,0.0382851924456412,0.969460296847766,NA
"ENSG00000254862",7.0000678539252,0.0380916053986233,0.154260713589121,0.246930047919276,0.80496236136406,0.88604341844087
"ENSG00000254863",25.75222886182,-0.495635372282631,0.244064642774809,-2.03075450277301,0.0422799044468913,0.124278644596195
"ENSG00000254864",1.4284646394345,-0.792012621984808,0.393422509608473,-2.01313499518115,0.0441004295616287,0.127859600836049
"ENSG00000254865",3.68929496530881,-0.235258940612791,0.216762327463606,-1.08533130902228,0.277774943787211,0.453893828648049
"ENSG00000254866",11.1269958782298,-0.0370892053191079,0.218117579054065,-0.170042256474498,0.864976904670768,0.923213363480113
"ENSG00000254867",7.81933115826982,0.349739001523328,0.238290318559662,1.46770126305304,0.142185387517577,0.288113854408802
"ENSG00000254870",50.3177208511272,-0.139727136667705,0.201265394512466,-0.694243225499211,0.487529688997064,0.653664220425607
"ENSG00000254872",9.57667949333586,0.11165515765128,0.310920321099145,0.359111804775461,0.719511450907041,0.830967229260502
"ENSG00000254873",1.14233614701697,0.0908489087919429,0.402350679106155,0.225795341003944,0.821360600851633,NA
"ENSG00000254874",0.496258428354505,-0.650608857277098,0.61891228075576,-1.05121335851121,0.293160609197224,NA
"ENSG00000254876",163.537156534113,0.0991951316231936,0.0546715723965684,1.8143822698873,0.0696188934788331,0.176594652299376
"ENSG00000254877",0.344355839751829,-0.079174808385607,0.677678643944903,-0.11683237931878,0.906992884466166,NA
"ENSG00000254878",0.0863812610252736,0.0215675769058714,1.45756647601701,0.0147969765089601,0.988194151714601,NA
"ENSG00000254879",9.09959920808968,-0.0286839627412726,0.181099103877072,-0.158388209147313,0.874150904241035,0.928709059737992
"ENSG00000254880",1.7913532075772,0.643406697252707,0.332287061961946,1.93629777052948,0.0528312417046744,0.145019549598099
"ENSG00000254884",8.30232280172295,-0.0921825673621372,0.17956362625621,-0.513369936239797,0.607692571324221,0.750347424117172
"ENSG00000254885",1.25436786391506,-0.213687792531954,0.349715898428691,-0.611032536673554,0.541178040436364,NA
"ENSG00000254887",1.83994382521622,0.162292746269906,0.320575001519834,0.506255152461927,0.612677541958847,0.75397979040753
"ENSG00000254889",3.95547708935528,0.237193558123292,0.278307157479564,0.852272576355528,0.394062823116567,0.570505648569281
"ENSG00000254890",1.37088380315803,0.662076667096976,0.400198787611077,1.6543694973419,0.098052460150085,0.223081505959455
"ENSG00000254892",0.595814566005659,0.385914440765859,0.581849264908397,0.663255011289935,0.507167244536981,NA
"ENSG00000254893",3.71205096102501,0.139090117752912,0.201892608821376,0.68893120240955,0.490866562713385,0.656691909834276
"ENSG00000254894",6.26327281438135,0.073658936696754,0.272663533965029,0.270145903361618,0.787048008664472,0.874576147421761
"ENSG00000254895",2.81367757804541,0.405193306049385,0.250107977408674,1.62007349884447,0.105216489403611,0.234239608690233
"ENSG00000254896",103.393159642794,0.350902008287613,0.120900501147119,2.90240325687827,0.00370311516913328,0.0233860525118651
"ENSG00000254897",12.4716157908477,0.303957409837433,0.12224012319185,2.48656007455413,0.0128984790230317,0.0544134777785271
"ENSG00000254898",0.412573450585382,0.0109740433346834,0.560225471405203,0.0195886190378982,0.984371542784898,NA
"ENSG00000254900",0.647225061001994,-0.433326998633034,0.492839131593577,-0.879246331824113,0.379267728048162,NA
"ENSG00000254901",328.122784660203,-0.120122445938939,0.0521608582317151,-2.30292311152775,0.021283169549508,0.0770339166444185
"ENSG00000254902",0.493313824087626,-0.331605445799118,0.948555208618695,-0.349590032067831,0.726646392733194,NA
"ENSG00000254905",4.00001398667926,0.348016113207279,0.236361838337783,1.47238706406544,0.14091638437768,0.286368217240288
"ENSG00000254906",1.53111597700015,0.15638804626285,0.37570307814712,0.416254365106933,0.677223881956421,0.801678884198226
"ENSG00000254907",15.1145185894537,0.114747375164829,0.111371390726335,1.03031285159031,0.302863168089992,0.480149974297216
"ENSG00000254909",5.77167559046213,-0.227188345504603,0.188235680259867,-1.20693560960898,0.227456942577766,0.39758123424778
"ENSG00000254910",3.87638560742237,-0.527307372371222,0.444851992123402,-1.18535463863888,0.235877258769605,0.407590352241455
"ENSG00000254911",94.0852405057301,0.118307513204298,0.115607611114696,1.02335401677769,0.306140492479715,0.48349884835541
"ENSG00000254912",4.48023997514574,-0.0668593385197665,1.15579066691631,-0.0578472732420909,0.953870282595403,0.97432784456747
"ENSG00000254913",0.351777195825339,0.31846436641296,0.678028193983433,0.469691923195663,0.638575139170868,NA
"ENSG00000254915",1.35987101538663,-0.626369862900612,0.374185153275839,-1.67395701677899,0.0941390472404125,0.216979260601
"ENSG00000254916",1.04204840729545,-0.0494275864242359,0.514100830445221,-0.0961437591560215,0.923406397477354,NA
"ENSG00000254917",0.358131399948079,0.408254051834153,0.836119851580233,0.4882721670375,0.62535707329889,NA
"ENSG00000254919",1.65845520795777,-0.221294585541742,0.410319177450496,-0.539323038510527,0.58966397475377,0.736376207171433
"ENSG00000254921",11.3702096445419,0.0774042314456811,0.168813891177472,0.458518140336608,0.646580232806772,0.779205511627885
"ENSG00000254923",30.2056376252569,-0.155882889150464,0.19682630701571,-0.791981984085198,0.428371181106703,0.60144046699915
"ENSG00000254924",1.22320142057621,-0.095773122303593,0.354831313685979,-0.269911697783107,0.787228187545153,NA
"ENSG00000254926",0.201242167469988,0.349009702395149,1.29131242042469,0.270275184281403,0.786948555235194,NA
"ENSG00000254928",0.322046792907971,-0.490328696063804,0.835706951343528,-0.586723247037164,0.557389592168695,NA
"ENSG00000254929",164.88370016153,-0.30420983416491,0.141142589867928,-2.15533691460224,0.031135479097212,0.100502192867247
"ENSG00000254931",5.38215025652935,-0.0526704660879162,0.178721067592281,-0.294707651411718,0.768217217667217,0.862467043292363
"ENSG00000254932",8.28931966056795,0.481101760298835,0.203189306989406,2.36775137150263,0.0178965580513408,0.0683896887962842
"ENSG00000254933",0.202220589001349,-0.523865120846056,0.822907445376827,-0.636602723415835,0.524383650797212,NA
"ENSG00000254934",3.21949854470596,0.0254764969504154,0.239465926298367,0.106388818418669,0.915273864336893,0.952245433912071
"ENSG00000254936",82.3953641455194,0.433484336046639,0.0872587322917957,4.96780465016447,6.77151255990543e-07,9.94432258961901e-05
"ENSG00000254937",0.102091679567842,0.334149922299955,1.57978063473928,0.211516659308273,0.832484134024381,NA
"ENSG00000254938",16.7616595369651,-0.215143250958271,0.131699056953117,-1.63359750582617,0.102343391890123,0.229768257386147
"ENSG00000254939",0.452781672558677,0.791406566870804,0.806972495327198,0.980710707556293,0.326735422088191,NA
"ENSG00000254940",0.23460891725896,-0.00192915463517684,0.827722767126501,-0.00233067726513558,0.998140390277518,NA
"ENSG00000254942",3.55307738666836,-0.0448312955500832,0.50519502529997,-0.0887405720661318,0.929288087865435,0.960528278261356
"ENSG00000254943",0.15541611902205,0.263104119575645,1.27886803402696,0.205732032215373,0.837000235663588,NA
"ENSG00000254948",2.17393529023226,0.203955054337718,0.311346658652158,0.655073849903045,0.512420207631625,0.674584849922795
"ENSG00000254949",0.334790911416009,0.166864551263906,0.597158775783979,0.27943079467406,0.77991424115598,NA
"ENSG00000254951",0.428486986631351,0.260859275473664,0.588621812085,0.443169570202735,0.657643087302673,NA
"ENSG00000254952",0.110583088567532,-0.134724299145537,1.56490205021514,-0.0860912024027417,0.931393917125407,NA
"ENSG00000254957",0.278075634463214,-0.553341353581801,0.78413738953318,-0.705668880183384,0.480394078058274,NA
"ENSG00000254959",39.4602323354054,0.49649606358645,0.178593825381805,2.78002927886797,0.00543539975530103,0.0303372521350431
"ENSG00000254960",12.3367386262872,-0.204409736895974,0.169232547651385,-1.20786302477141,0.227099954127376,0.397075079062503
"ENSG00000254965",0.243471065683058,0.523304475813165,0.855588328029958,0.611631153288525,0.540781821599453,NA
"ENSG00000254966",19.0097353731663,0.398792909506268,0.113025585420198,3.52834190615927,0.000418171650957479,0.00544599042746374
"ENSG00000254968",2.07414931711327,0.00462143470621331,0.28153378747218,0.0164152045397748,0.986903149915158,0.993191613375288
"ENSG00000254972",0.864476175528569,0.309025893270134,0.454900700724983,0.679326043634653,0.496931298285834,NA
"ENSG00000254973",7.75928214425234,0.00382755871791462,0.201492751890915,0.0189960119259615,0.98484428685891,0.991982017741063
"ENSG00000254974",1.87007975358381,0.569911126561122,0.35309735405424,1.6140339767983,0.10652005670395,0.236261993814146
"ENSG00000254976",0.614792439901867,-0.548087772544448,0.524041775822723,-1.04588564849429,0.295613831141358,NA
"ENSG00000254978",0.492938733955258,-0.216621523625247,0.69785315049095,-0.310411328619567,0.756248180343287,NA
"ENSG00000254979",0.915631091509983,-1.35587231321676,0.772234894083292,-1.75577706162359,0.0791264825672342,NA
"ENSG00000254980",0.409839393436379,-0.938279371177969,0.611567102603017,-1.53422145694947,0.124975180662591,NA
"ENSG00000254984",15.5741919210754,0.570290503946093,0.167630518349574,3.40206848705685,0.00066877875976873,0.00744824808089372
"ENSG00000254985",10.7580191720397,-0.255375518110815,0.138110941384367,-1.84906073009883,0.0644490439928888,0.167023787926772
"ENSG00000254986",269.196718901958,-0.231408368411497,0.0794656163880774,-2.91205654633564,0.00359057629120824,0.0228648280636222
"ENSG00000254988",2.87533129166889,0.0118259904647407,0.279179096408137,0.042359870838797,0.966211818048303,0.981305214259626
"ENSG00000254990",5.16838348759964,-0.00244801101716332,0.225926886914027,-0.0108354125115479,0.991354760814832,0.99527844611445
"ENSG00000254991",0.208494042769609,-0.547405774571108,1.16954223278392,-0.468051310355925,0.639747897028232,NA
"ENSG00000254993",0.177157702868458,-0.624591956555346,1.26994824636455,-0.491824732498628,0.62284325077186,NA
"ENSG00000254995",164.923929127217,-0.0688030092185079,0.101658831214775,-0.676803071571296,0.498530909052385,0.662945725715914
"ENSG00000254996",625.701624473071,0.0289059373488394,0.0981166973920608,0.294607728522856,0.768293557575585,0.862469763849325
"ENSG00000254997",9.97562822180896,-0.168519681604234,0.175589089712212,-0.9597389102047,0.337186634940469,0.5149147175824
"ENSG00000254999",635.12008531876,0.158574487428014,0.0642547211438703,2.46790406378009,0.013590673838385,0.0564306215439786
"ENSG00000255000",9.58062878759847,0.0175616587479136,0.150259600552017,0.116875452106863,0.906958751193069,0.948012982430541
"ENSG00000255002",7.3737543354858,-0.0701453395879526,0.254211781498475,-0.275932685631148,0.782599768604818,0.871948224816821
"ENSG00000255003",1.33727631839574,-0.0792831795022372,0.347388776753096,-0.22822608215287,0.819470485815919,0.894951899167436
"ENSG00000255004",66.2083931088554,0.151921188659371,0.154970315705735,0.980324444507462,0.326925992148897,0.504524131856924
"ENSG00000255005",0.370009913466453,0.0871172897743866,0.712323391171815,0.122300195183923,0.902661277425306,NA
"ENSG00000255006",3.61446712725479,-0.0554184663852802,0.232139177858424,-0.238729485029358,0.811315351945948,0.89011015856372
"ENSG00000255007",0.111483463935403,0.0215677395287083,1.4159317518674,0.015232188627922,0.987846941826251,NA
"ENSG00000255008",0.915127220799458,-0.688234278888259,0.466894336009976,-1.47406859712591,0.14046312258964,NA
"ENSG00000255009",0.147982567429635,-0.812233186580528,1.42369331369828,-0.570511344518868,0.568330929928302,NA
"ENSG00000255010",3.10740235477445,-0.39630075493632,0.366190681022171,-1.08222512334312,0.279152507633466,0.455278295815458
"ENSG00000255014",2.30744406680616,0.132700083960606,0.287621368095346,0.461370741817125,0.64453263907631,0.777689598349264
"ENSG00000255020",30.3151878362001,-0.345478514687553,0.172024462500769,-2.00831038600693,0.0446103189107963,0.128877248325297
"ENSG00000255021",0.137859904167006,-0.327434753088025,1.39763795471908,-0.234277233229429,0.814769759400703,NA
"ENSG00000255025",1.82802198720688,-0.552658766604568,0.474662746610905,-1.16431881488606,0.244294834491952,0.416886190474187
"ENSG00000255026",4.27431806982489,0.425195520402864,0.320708259813589,1.32580158880226,0.184905426617502,0.345394052967019
"ENSG00000255027",1.1238243843267,0.865381916693848,0.504942303676817,1.71382336237711,0.0865611713858596,NA
"ENSG00000255029",0.158430381952764,-0.266669291138652,1.06750303634753,-0.249806587952258,0.802736924793955,NA
"ENSG00000255030",0.151560851455271,-0.0857373495504204,1.1895174807829,-0.0720774187311573,0.942540296717858,NA
"ENSG00000255031",8.45137739574364,-0.27443952330486,0.246442100036836,-1.1136064952532,0.265448038711693,0.440410764129806
"ENSG00000255033",0.104280378231336,-0.0746116813698873,1.43429024950659,-0.0520199320852629,0.958512811407583,NA
"ENSG00000255035",14.3923105280547,0.608100829865943,0.185111977795709,3.28504312420588,0.00101966763712121,0.00979389887944046
"ENSG00000255036",287.079354061249,-0.206471182855194,0.0904488432775394,-2.28273989333002,0.0224456943934797,0.0799010403334977
"ENSG00000255038",1.71302224304831,0.011105768962917,0.446616782585868,0.0248664389605237,0.980161496781625,0.989308552347681
"ENSG00000255040",34.0119079776294,0.518423215883265,0.118453810900899,4.37658537062171,1.20552986992583e-05,0.000560072293115959
"ENSG00000255041",13.6032468977658,0.395204140777515,0.243600966376998,1.62234225362594,0.10473008620188,0.233622749919889
"ENSG00000255042",0.137305375274934,-0.426468865858476,1.28390439002322,-0.332165595173924,0.739764221311633,NA
"ENSG00000255043",112.6634348147,-0.310338791677485,0.132141854548255,-2.34852759361082,0.0188478026079794,0.0707014311811535
"ENSG00000255045",4.17114011751246,0.742263734825146,0.277386548450723,2.67591827711504,0.00745248147177041,0.0376527923179843
"ENSG00000255046",13.9297293559856,-0.341948154755586,0.182156827737217,-1.87721843316731,0.0604881621292672,0.159725956827622
"ENSG00000255047",0.0979367351067066,-0.351127921412988,1.57993194468804,-0.222242434298218,0.82412516219321,NA
"ENSG00000255048",0.439712581708665,0.00912444332432781,0.638717676448003,0.0142855656901028,0.988602155368575,NA
"ENSG00000255052",917.939968568776,-0.246443761044256,0.129836201627139,-1.89811283721923,0.057681219460532,0.154445443518352
"ENSG00000255054",2.91974958039142,-0.584123618862157,0.38018441077591,-1.53642180559174,0.124434962120117,0.262759789652595
"ENSG00000255057",0.717704573720375,-0.326094806293505,0.454416387726097,-0.717612337718025,0.472996348198442,NA
"ENSG00000255059",0.143797735306756,-0.728726112662232,1.27717954611052,-0.570574524843802,0.568288091225484,NA
"ENSG00000255060",3.07058126683659,-0.593536180101827,0.282608762101308,-2.10020445115944,0.0357108599917221,0.11071358565767
"ENSG00000255062",0.858639451239783,-0.363975378639135,0.647491877373479,-0.562131188603608,0.574026640106496,NA
"ENSG00000255063",1.1855796580665,-0.166756910847384,0.389019168134265,-0.428659882357853,0.668170759853552,NA
"ENSG00000255065",0.14312624901057,-0.207201922938572,1.29011056539226,-0.160607880050632,0.872402248093364,NA
"ENSG00000255067",2.57699841344052,-0.0313897452218742,0.263085764442048,-0.119313735155703,0.90502680215105,0.94693954615242
"ENSG00000255070",0.0925125416668219,-0.351128477364487,1.77102094567198,-0.198263311465951,0.842839055075832,NA
"ENSG00000255072",2.20147303140383,1.14161295570063,0.602387130970363,1.89514831411097,0.0580727553904545,0.155158798973714
"ENSG00000255073",16.2143434677339,-0.455040726013444,0.438899094945271,-1.0367775446659,0.299839543025029,0.476891859163359
"ENSG00000255074",2.26445942034236,0.268902234626818,0.28714987913431,0.936452543311164,0.349040235740996,0.527649745510667
"ENSG00000255076",1.3781828764009,-0.333536250871396,0.378463530839622,-0.881290332337821,0.378160697372909,0.555665714229039
"ENSG00000255081",4.0654311717619,-0.425257835397877,0.219126499063397,-1.94069561287903,0.0522952088354189,0.143878428712928
"ENSG00000255082",4.85803815664863,1.29204000265288,0.800204088666248,1.61463809164785,0.106389091380168,0.236065337752296
"ENSG00000255083",0.635491687387913,-0.993600993485368,0.567087379845753,-1.75211268809337,0.0797544329554062,NA
"ENSG00000255084",0.552159013596771,-0.402671753837419,0.49639818239501,-0.811187002931031,0.417258288317822,NA
"ENSG00000255085",14.934471346403,-0.614440926735752,0.153827272876558,-3.99435623635364,6.48702679507848e-05,0.00164924159589683
"ENSG00000255087",25.120590402628,0.256800384516398,0.233419261077384,1.10016792672162,0.271258962246546,0.44688859638364
"ENSG00000255089",0.848701657546579,1.3717746948702,0.660663743105676,2.07635837320465,0.0378608181989805,NA
"ENSG00000255091",1.84260457630811,-0.361683293666526,0.315733933548191,-1.14553190277003,0.251988887762502,0.425634057859651
"ENSG00000255092",1.82243067269067,-0.628714330733657,0.409539476693718,-1.53517393685555,0.124741108559927,0.263232276921411
"ENSG00000255093",0.458454921035192,-0.186782702965303,0.677846421712289,-0.275553129709642,0.782891313354137,NA
"ENSG00000255095",0.596083662538272,0.741519668973435,0.607254482905343,1.22110200887397,0.222047399196422,NA
"ENSG00000255096",0.0985501494467332,0.29808266969287,1.60098356395379,0.186187214162727,0.852297950269503,NA
"ENSG00000255097",16.0816753246795,-0.363215958905839,0.127092813141825,-2.85787960724829,0.00426482170038803,0.0256279657204043
"ENSG00000255099",1.15616146501879,0.0607603061403403,0.355938940316012,0.170704295760379,0.864456284882979,NA
"ENSG00000255100",0.161223176505085,0.263070774036229,1.17088293727302,0.224677263338485,0.822230353641346,NA
"ENSG00000255101",1.008112031031,0.298260411865,0.49942151937894,0.597211774606558,0.550365998888571,NA
"ENSG00000255104",96.4565852559991,-0.179831180139986,0.154168213191749,-1.16646081845885,0.243428181269734,0.415958448249783
"ENSG00000255105",5.7220102509944,0.436521774417658,0.204998869319108,2.12938625401955,0.0332223167903136,0.105110349909295
"ENSG00000255107",3.88235795259416,0.310947807171074,0.229779988887801,1.35324145795353,0.175978504710854,0.333632765598411
"ENSG00000255108",1.8246796661583,-0.401056703566914,0.332884055307939,-1.20479397307243,0.22828284723444,0.398581351303684
"ENSG00000255109",0.460500577911395,0.258877473077058,0.566950250456305,0.456614090687327,0.647948449441283,NA
"ENSG00000255110",0.0966124919185374,-0.0746130368672224,1.78411889458244,-0.0418206640228901,0.966641661914229,NA
"ENSG00000255111",0.785420923920467,0.98053519111279,0.523293667337276,1.87377614581529,0.0609612855594277,NA
"ENSG00000255112",1046.0024964967,0.0218647945028773,0.0674352332112849,0.324233986621972,0.745760893115813,0.848205169475756
"ENSG00000255114",1.74115074178239,0.463329570823564,0.431006091206776,1.0749954125388,0.282376782199334,0.458949652850847
