"geneid","gene_name"
"27378","ENSG00000141294","LRRC46"
"27380","ENSG00000277076","KIR2DL4"
"27382","ENSG00000181029","TRAPPC5"
"27385","ENSG00000274707","KIR2DL5B"
"27387","ENSG00000124523","SIRT5"
"27388","ENSG00000266698","MIR3945"
"27389","ENSG00000251147","TRPC6P7"
"27390","ENSG00000263458","MIR4455"
"27391","ENSG00000104921","FCER2"
"27393","ENSG00000251906","RNU6-351P"
"27398","ENSG00000099849","RASSF7"
"27402","ENSG00000243383","RN7SL89P"
"27403","ENSG00000200917","RNU6-553P"
"27404","ENSG00000200303","RNU6-940P"
"27406","ENSG00000168676","KCTD19"
"27408","ENSG00000181418","DDN"
"27409","ENSG00000141295","SCRN2"
"27410","ENSG00000168769","TET2"
"27412","ENSG00000266151","MIR3646"
"27413","ENSG00000212385","RNU6-817P"
"27415","ENSG00000089091","DZANK1"
"27418","ENSG00000264699","LINC01912"
"27419","ENSG00000177888","ZBTB41"
"27420","ENSG00000278329","KIR2DP1"
"27423","ENSG00000167550","RHEBL1"
"27425","ENSG00000274108","KIR2DL3"
"27427","ENSG00000267390","KDSR-DT"
"27428","ENSG00000233518","RPL7P35"
"27430","ENSG00000277356","KIR2DL1"
"27431","ENSG00000108055","SMC3"
"27436","ENSG00000274563","KIR2DS5"
"27438","ENSG00000270112","ST8SIA5-DT"
"27440","ENSG00000180316","PNPLA1"
"27441","ENSG00000275080","KIR2DL1"
"27443","ENSG00000278183","ABCC1"
"27445","ENSG00000243364","EFNA4"
"27450","ENSG00000130638","ATXN10"
"27454","ENSG00000251493","FOXD1"
"27455","ENSG00000267374","MIR924HG"
"27457","ENSG00000139549","DHH"
"27458","ENSG00000247993","FOXD1-AS1"
"27459","ENSG00000251324","LINC01386"
"27460","ENSG00000255883","FUNDC2P1"
"27461","ENSG00000164331","ANKRA2"
"27464","ENSG00000228322","GLIS3-AS2"
"27465","ENSG00000235354","RPS29P16"
"27466","ENSG00000138684","IL21"
"27467","ENSG00000200941","RNU6-694P"
"27469","ENSG00000137073","UBAP2"
"27471","ENSG00000123416","TUBA1B"
"27472","ENSG00000222386","RN7SKP86"
"27473","ENSG00000106683","LIMK1"
"27474","ENSG00000277750","KIR2DL4"
"27476","ENSG00000199038","MIR210"
"27477","ENSG00000143590","EFNA3"
"27478","ENSG00000275659","KIR3DL1"
"27479","ENSG00000070047","PHRF1"
"27480","ENSG00000182481","KPNA2"
"27481","ENSG00000201201","RN7SKP118"
"27482","ENSG00000159708","LRRC36"
"27484","ENSG00000245479","LINC01585"
"27486","ENSG00000169242","EFNA1"
"27489","ENSG00000241869","RN7SL363P"
"27490","ENSG00000182511","FES"
"27492","ENSG00000276044","KIR2DL4"
"27493","ENSG00000181004","BBS12"
"27494","ENSG00000164338","UTP15"
"27495","ENSG00000249784","SCARNA22"
"27496","ENSG00000185049","NELFA"
"27497","ENSG00000237541","HLA-DQA2"
"27498","ENSG00000235347","TRNT1P2"
"27499","ENSG00000188064","WNT7B"
"27500","ENSG00000242636","RPL21P129"
"27501","ENSG00000269763","EXOSC3P2"
"27502","ENSG00000183248","PRR36"
"27503","ENSG00000181585","TMIE"
"27506","ENSG00000263649","MIR3135B"
"27507","ENSG00000169241","SLC50A1"
"27508","ENSG00000232629","HLA-DQB2"
"27510","ENSG00000256358","RPL31P57"
"27513","ENSG00000261371","PECAM1"
"27514","ENSG00000269153","LYPLA2P2"
"27517","ENSG00000266256","LINC00683"
"27518","ENSG00000171017","LRRC8E"
"27519","ENSG00000283394","MIR7515"
"27522","ENSG00000222842","RN7SKP168"
"27523","ENSG00000277078","KIR2DS4"
"27524","ENSG00000265056","MIR548S"
"27525","ENSG00000138347","MYPN"
"27526","ENSG00000276733","MIR7158"
"27527","ENSG00000266059","RN7SL140P"
"27528","ENSG00000251859","RNU6-1288P"
"27530","ENSG00000276465","KIR2DS4"
"27531","ENSG00000283706","PRSS50"
"27534","ENSG00000200763","RNU6-961P"
"27535","ENSG00000278474","KIR3DL2"
"27536","ENSG00000223145","RN7SKP112"
"27537","ENSG00000134287","ARF3"
"27538","ENSG00000222616","RN7SKP27"
"27539","ENSG00000277392","KIR3DL3"
"27540","ENSG00000207170","RNU6-1215P"
"27541","ENSG00000265172","MIR4262"
"27543","ENSG00000264089","MIR3681"
"27544","ENSG00000128383","APOBEC3A"
"27545","ENSG00000266738","MIR4757"
"27546","ENSG00000207183","RNU6-843P"
"27547","ENSG00000202430","RNA5SP88"
"27548","ENSG00000264370","MIR3125"
"27549","ENSG00000206882","RNA5SP87"
"27550","ENSG00000243847","RN7SL610P"
"27551","ENSG00000201671","RNA5SP90"
"27552","ENSG00000010438","PRSS3"
"27554","ENSG00000207255","RNU6-1117P"
"27555","ENSG00000265301","MIR548AD"
"27556","ENSG00000241106","HLA-DOB"
"27557","ENSG00000264352","RN7SL602P"
"27558","ENSG00000223245","RNU4-63P"
"27559","ENSG00000239396","RN7SL414P"
"27565","ENSG00000251889","RNU4-49P"
"27566","ENSG00000076984","MAP2K7"
"27567","ENSG00000242158","RN7SL361P"
"27569","ENSG00000266078","MIR4432"
"27570","ENSG00000200807","RNU1-32P"
"27571","ENSG00000239189","RNU6-634P"
"27572","ENSG00000238493","RNU6-221P"
"27573","ENSG00000241625","RN7SL18P"
"27576","ENSG00000202227","RNU6-282P"
"27578","ENSG00000252718","RNU6-612P"
"27579","ENSG00000239958","RN7SL51P"
"27580","ENSG00000264975","MIR4431"
"27583","ENSG00000212036","MIR548BA"
"27584","ENSG00000160801","PTH1R"
"27585","ENSG00000206915","RNU6-439P"
"27587","ENSG00000264071","RN7SL531P"
"27592","ENSG00000256525","POLG2"
"27593","ENSG00000200028","RNA5SP98"
"27594","ENSG00000200488","RN7SKP203"
"27595","ENSG00000202423","RNU6-827P"
"27596","ENSG00000242118","RN7SL201P"
"27597","ENSG00000252897","RNU6-685P"
"27598","ENSG00000200048","RNU6-812P"
"27600","ENSG00000201010","RN7SKP224"
"27601","ENSG00000200701","RNU6-674P"
"27602","ENSG00000251947","RN7SKP164"
"27603","ENSG00000200890","RNA5SP99"
"27604","ENSG00000199295","RNU6-1312P"
"27605","ENSG00000198911","SREBF2"
"27606","ENSG00000265003","MIR4780"
"27607","ENSG00000207741","MIR590"
"27608","ENSG00000264793","MIR4771-1"
"27609","ENSG00000222835","RNA5SP100"
"27610","ENSG00000238619","RNU6-775P"
"27611","ENSG00000161057","PSMC2"
"27612","ENSG00000264857","MIR5696"
"27613","ENSG00000201070","RNU4-84P"
"27614","ENSG00000222724","RNU2-63P"
"27615","ENSG00000212283","SNORD89"
"27616","ENSG00000222923","RNU2-41P"
"27617","ENSG00000264934","MIR4265"
"27618","ENSG00000265965","MIR4266"
"27620","ENSG00000238830","RNU7-46P"
"27621","ENSG00000206726","RNU6-259P"
"27622","ENSG00000243029","RN7SL635P"
"27623","ENSG00000239185","RNU7-190P"
"27625","ENSG00000206963","RNU6-675P"
"27626","ENSG00000243510","RN7SL111P"
"27627","ENSG00000266139","MIR4435-2"
"27628","ENSG00000251900","VTRNA2-2P"
"27630","ENSG00000223118","RN7SKP102"
"27631","ENSG00000278368","KIR3DL1"
"27632","ENSG00000252674","RNA5SP102"
"27633","ENSG00000263813","MIR3679"
"27634","ENSG00000251976","RN7SKP141"
"27635","ENSG00000238379","RNA5SP103"
"27637","ENSG00000222921","RNA5SP104"
"27638","ENSG00000266312","LINC01927"
"27639","ENSG00000222826","RN7SKP286"
"27640","ENSG00000283506","MIR7157"
"27642","ENSG00000252015","RNU6-904P"
"27644","ENSG00000122367","LDB3"
"27645","ENSG00000252688","RNU6-579P"
"27646","ENSG00000222068","RN7SKP154"
"27647","ENSG00000206718","RNU6-546P"
"27648","ENSG00000148339","SLC25A25"
"27649","ENSG00000223197","RNU6-1001P"
"27650","ENSG00000223290","RNA5SP107"
"27651","ENSG00000244372","RN7SL423P"
"27652","ENSG00000200708","RN7SKP93"
"27653","ENSG00000123594","ATXN3L"
"27654","ENSG00000202029","RNU6-580P"
"27656","ENSG00000205642","VCX3B"
"27657","ENSG00000271924","RNA5SP108"
"27658","ENSG00000200902","RNU6-627P"
"27659","ENSG00000101126","ADNP"
"27660","ENSG00000240977","RN7SL283P"
"27662","ENSG00000212425","RNA5SP105"
"27663","ENSG00000252779","RNU6-182P"
"27664","ENSG00000284587","MIR943"
"27665","ENSG00000185818","NAT8L"
"27667","ENSG00000241074","RN7SL813P"
"27669","ENSG00000215973","MIR933"
"27670","ENSG00000266705","MIR4437"
"27671","ENSG00000266808","MIR548AE1"
"27672","ENSG00000201813","RNU6-915P"
"27673","ENSG00000222845","RN7SKP42"
"27674","ENSG00000199626","RNU6-989P"
"27676","ENSG00000252186","RNU6-781P"
"27677","ENSG00000204261","PSMB8-AS1"
"27678","ENSG00000252130","RNU6-1045P"
"27680","ENSG00000201649","RNY4P34"
"27681","ENSG00000276209","KIR2DS4"
"27688","ENSG00000159713","TPPP3"
"27689","ENSG00000265694","MIR4774"
"27690","ENSG00000199348","RNU6-766P"
"27691","ENSG00000017483","SLC38A5"
"27693","ENSG00000202164","RNA5SP117"
"27695","ENSG00000265734","MIR4438"
"27696","ENSG00000221240","MIR1258"
"27699","ENSG00000222300","RNU2-21P"
"27701","ENSG00000278656","KIR3DL2"
"27703","ENSG00000111652","COPS7A"
"27704","ENSG00000109685","NSD2"
"27706","ENSG00000207274","SNORA70I"
"27707","ENSG00000275418","LINC03110"
"27708","ENSG00000243125","RN7SL807P"
"27709","ENSG00000200281","RNU6-624P"
"27710","ENSG00000263363","MIR5702"
"27711","ENSG00000199791","RNU6-451P"
"27712","ENSG00000283469","MIR3130-1"
"27713","ENSG00000263468","MIR3130-2"
"27714","ENSG00000243650","RN7SL834P"
"27716","ENSG00000201044","RNU6-268P"
"27717","ENSG00000263941","RN7SL32P"
"27718","ENSG00000256826","ATP5MFP4"
"27719","ENSG00000284564","MIR3064"
"27721","ENSG00000284368","MIR5047"
"27722","ENSG00000202341","RNU6-1051P"
"27723","ENSG00000263752","MIR3133"
"27725","ENSG00000207186","RNA5SP122"
"27726","ENSG00000202016","RNU6-619P"
"27727","ENSG00000108854","SMURF2"
"27728","ENSG00000202206","RNU6-169P"
"27729","ENSG00000162975","KCNF1"
"27731","ENSG00000235301","HLA-Z"
"27732","ENSG00000164430","CGAS"
"27736","ENSG00000226080","RPL6P4"
"27737","ENSG00000150873","CIMIP5"
"27745","ENSG00000162976","SLC66A3"
"27747","ENSG00000151640","DPYSL4"
"27750","ENSG00000216616","RPL27AP7"
"27754","ENSG00000226068","HNRNPA3P4"
"27755","ENSG00000216835","RBMXP1"
"27756","ENSG00000005469","CROT"
"27757","ENSG00000236703","MYB-AS1"
"27758","ENSG00000253213","USP12P1"
"27759","ENSG00000207689","MIR548A2"
"27762","ENSG00000178531","CTXN1"
"27763","ENSG00000152700","SAR1B"
"27765","ENSG00000239194","RNU1-123P"
"27766","ENSG00000159714","ZDHHC1"
"27768","ENSG00000266729","DSG1-AS1"
"27769","ENSG00000104980","TIMM44"
"27772","ENSG00000264859","DSG2-AS1"
"27773","ENSG00000223452","HMGN2P18"
"27774","ENSG00000175121","WFDC5"
"27775","ENSG00000135541","AHI1"
"27776","ENSG00000163463","KRTCAP2"
"27777","ENSG00000178412","CTDP1-DT"
"27778","ENSG00000281994","NPIPA1"
"27779","ENSG00000088881","EBF4"
"27780","ENSG00000263753","LINC00667"
"27783","ENSG00000278087","NOMO3"
"27786","ENSG00000275887","KIR3DP1"
"27787","ENSG00000284586","MIR92B"
"27789","ENSG00000176387","HSD11B2"
"27790","ENSG00000278288","LILRP2"
"27791","ENSG00000169231","THBS3"
"27792","ENSG00000293108","LILRP2"
"27794","ENSG00000270714","MICOS10P2"
"27795","ENSG00000207267","RNU6-1081P"
"27796","ENSG00000266820","KPNA2P3"
"27797","ENSG00000230154","AIDAP1"
"27798","ENSG00000226961","PPIAP60"
"27799","ENSG00000169059","VCX3A"
"27800","ENSG00000230952","LINC03037"
"27804","ENSG00000159723","AGRP"
"27805","ENSG00000169016","E2F6"
"27806","ENSG00000188385","JAKMIP3"
"27807","ENSG00000108654","DDX5"
"27809","ENSG00000241067","RPL17P40"
"27814","ENSG00000133142","TCEAL4"
"27815","ENSG00000257381","MIR3179-2"
"27816","ENSG00000264722","MIR3670-2"
"27817","ENSG00000137094","DNAJB5"
"27819","ENSG00000265373","MIR3180-2"
"27821","ENSG00000278221","MIR6511A2"
"27822","ENSG00000277698","MIR6770-2"
"27824","ENSG00000276311","MIR6511A3"
"27825","ENSG00000073146","MOV10L1"
"27829","ENSG00000275751","KIR3DP1"
"27832","ENSG00000254146","HMGB1P46"
"27835","ENSG00000213380","COG8"
"27839","ENSG00000184489","PTP4A3"
"27842","ENSG00000005206","SPPL2B"
"27843","ENSG00000207459","RNU6-1311P"
"27844","ENSG00000113615","SEC24A"
"27845","ENSG00000131044","TTLL9"
"27848","ENSG00000185515","BRCC3"
"27850","ENSG00000099834","CDHR5"
"27852","ENSG00000264260","LINC01893"
"27853","ENSG00000274339","LILRP1"
"27854","ENSG00000273775","KIR3DL1"
"27856","ENSG00000183765","CHEK2"
"27857","ENSG00000258429","PDF"
"27858","ENSG00000170786","SDR16C5"
"27872","ENSG00000132603","NIP7"
"27873","ENSG00000005471","ABCB4"
"27876","ENSG00000177239","MAN1B1"
"27877","ENSG00000267690","LDLRAD4-AS1"
"27878","ENSG00000175305","CCNE2"
"27882","ENSG00000273682","BLVRBP1"
"27883","ENSG00000265843","LINC01029"
"27884","ENSG00000160796","NBEAL2"
"27886","ENSG00000196132","MYT1"
"27887","ENSG00000197299","BLM"
"27888","ENSG00000263884","THOC1-DT"
"27889","ENSG00000201298","RNU6-1164P"
"27890","ENSG00000222266","RNU6-757P"
"27891","ENSG00000164615","CAMLG"
"27896","ENSG00000145833","DDX46"
"27900","ENSG00000157315","TMED6"
"27901","ENSG00000264964","TWSG1-DT"
"27902","ENSG00000067829","IDH3G"
"27903","ENSG00000132604","TERF2"
"27909","ENSG00000125522","NPBWR2"
"27911","ENSG00000278171","IL9RP5"
"27912","ENSG00000232852","CICP4"
"27913","ENSG00000274727","IQSEC3P3"
"27914","ENSG00000203880","PCMTD2"
"27915","ENSG00000136834","OR1J1"
"27916","ENSG00000197233","OR1J2"
"27917","ENSG00000239590","OR1J4"
"27918","ENSG00000165202","OR1Q1"
"27919","ENSG00000173679","OR1L1"
"27920","ENSG00000226783","TLK1P1"
"27921","ENSG00000274692","KIR2DL1"
"27923","ENSG00000107249","GLIS3"
"27924","ENSG00000235548","HEBP2P1"
"27925","ENSG00000238069","RPLP0P7"
"27926","ENSG00000251935","RN7SKP179"
"27927","ENSG00000138386","NAB1"
"27928","ENSG00000275062","KIR3DL3"
"27929","ENSG00000268731","ISCA1P7"
"27930","ENSG00000213882","CYB5AP4"
"27932","ENSG00000132671","SSTR4"
"27933","ENSG00000178726","THBD"
"27938","ENSG00000196268","ZNF493"
"27940","ENSG00000263146","LINC01896"
"27941","ENSG00000201527","RNA5SP478"
"27942","ENSG00000171700","RGS19"
"27943","ENSG00000176269","OR4F21"
"27945","ENSG00000177628","GBA1"
"27946","ENSG00000278051","KIR3DP1"
"27947","ENSG00000180053","NKX2-6"
"27948","ENSG00000293516","ZNF271P"
"27949","ENSG00000180190","TDRP"
"27950","ENSG00000278850","KIR3DL2"
"27951","ENSG00000147650","LRP12"
"27955","ENSG00000223109","MIR1538"
"27959","ENSG00000268658","LINC00664"
"27960","ENSG00000176715","ACSF3"
"27963","ENSG00000274034","MIR6813"
"27964","ENSG00000171695","LKAAEAR1"
"27966","ENSG00000277982","KIR3DL2"
"27967","ENSG00000267252","LINC01255"
"27968","ENSG00000268705","BNIP3P26"
"27970","ENSG00000090659","CD209"
"27972","ENSG00000183798","EMILIN3"
"27973","ENSG00000225831","RPS18P1"
"27974","ENSG00000233578","EIF4EP1"
"27975","ENSG00000203896","LIME1"
"27978","ENSG00000279331","RBM12B-AS1"
"27979","ENSG00000182759","MAFA"
"27980","ENSG00000273947","KIR2DL3"
"27981","ENSG00000014164","ZC3H3"
"27982","ENSG00000276779","KIR2DL4"
"27983","ENSG00000012983","MAP4K5"
"27985","ENSG00000181904","C5orf24"
"27986","ENSG00000070031","SCT"
"27987","ENSG00000229023","RAB1AP1"
"27988","ENSG00000069696","DRD4"
"27990","ENSG00000264247","ZNF407-AS1"
"27991","ENSG00000231858","STAT4-AS1"
"27993","ENSG00000207402","RNU6-959P"
"27995","ENSG00000230611","HMGB1P27"
"27996","ENSG00000273502","KIR3DL3"
"27999","ENSG00000288675","PANO1"
"28000","ENSG00000113621","TXNDC15"
"28001","ENSG00000185448","FAM47A"
"28002","ENSG00000254486","LINC02547"
"28003","ENSG00000224443","NME2P2"
"28004","ENSG00000085563","ABCB1"
"28005","ENSG00000275558","RN7SKP175"
"28006","ENSG00000155008","APOOL"
"28007","ENSG00000197702","PARVA"
"28008","ENSG00000104518","GSDMD"
"28009","ENSG00000279610","C20orf181"
"28011","ENSG00000183260","ABHD16B"
"28012","ENSG00000237679","VDAC1P11"
"28013","ENSG00000224058","RBISP5"
"28015","ENSG00000188234","AGAP4"
"28016","ENSG00000282886","PTMAP12"
"28018","ENSG00000101150","TPD52L2"
"28020","ENSG00000235369","RPL36AP15"
"28022","ENSG00000275940","MRPL57P3"
"28023","ENSG00000278486","YRDCP1"
"28024","ENSG00000114739","ACVR2B"
"28025","ENSG00000202445","RNU6-669P"
"28027","ENSG00000130957","FBP2"
"28028","ENSG00000236549","RPS27AP7"
"28029","ENSG00000226473","PPIAP62"
"28031","ENSG00000276218","KIR2DL3"
"28033","ENSG00000266053","NDUFV2-AS1"
"28034","ENSG00000277362","KIR2DL4"
"28035","ENSG00000102024","PLS3"
"28036","ENSG00000241791","RN7SL817P"
"28037","ENSG00000250565","ATP6V1E2"
"28040","ENSG00000222102","RN7SKP232"
"28042","ENSG00000165140","FBP1"
"28046","ENSG00000177556","ATOX1"
"28053","ENSG00000107862","GBF1"
"28054","ENSG00000264278","ZNF236-DT"
"28055","ENSG00000275008","KIR2DL3"
"28056","ENSG00000260372","AQP4-AS1"
"28057","ENSG00000119729","RHOQ"
"28058","ENSG00000275599","KIR2DS3"
"28059","ENSG00000273510","KIR2DL1"
"28062","ENSG00000254663","OR4A11P"
"28063","ENSG00000254723","OR4A12P"
"28064","ENSG00000254891","OR4A9P"
"28065","ENSG00000255077","OR4X7P"
"28066","ENSG00000255493","OR4A10P"
"28067","ENSG00000145888","GLRA1"
"28068","ENSG00000255196","OR4A17P"
"28069","ENSG00000197102","DYNC1H1"
"28070","ENSG00000181950","OR4A13P"
"28071","ENSG00000255294","OR4A50P"
"28072","ENSG00000241008","RPL7AP55"
"28073","ENSG00000252769","RNU6-943P"
"28074","ENSG00000198674","OR10G6"
"28075","ENSG00000226461","OR10G5P"
"28077","ENSG00000236981","OR10G9"
"28078","ENSG00000089692","LAG3"
"28079","ENSG00000143630","HCN3"
"28080","ENSG00000213182","OR10D5P"
"28082","ENSG00000271639","PPFIA1P1"
"28083","ENSG00000208009","MIR130A"
"28085","ENSG00000162222","TTC9C"
"28086","ENSG00000227846","UGT1A11P"
"28087","ENSG00000230683","DDTP1"
"28088","ENSG00000234143","UGT1A13P"
"28089","ENSG00000274912","KIR2DP1"
"28090","ENSG00000241119","UGT1A9"
"28091","ENSG00000106780","MEGF9"
"28092","ENSG00000232439","RPL18AP7"
"28093","ENSG00000276395","KIR2DS4"
"28095","ENSG00000276310","KIR2DL1"
"28096","ENSG00000240429","LRRFIP1P1"
"28097","ENSG00000265369","PCAT18"
"28098","ENSG00000121864","ZNF639"
"28100","ENSG00000185359","HGS"
"28102","ENSG00000185670","ZBTB3"
"28105","ENSG00000273526","KIR2DS4"
"28107","ENSG00000180422","LINC00304"
"28109","ENSG00000244532","RN7SL380P"
"28110","ENSG00000238181","AHCYP2"
"28111","ENSG00000275433","KIR3DL3"
"28112","ENSG00000129910","CDH15"
"28114","ENSG00000010610","CD4"
"28116","ENSG00000119392","GLE1"
"28117","ENSG00000143627","PKLR"
"28118","ENSG00000273738","FCAR"
"28120","ENSG00000168002","POLR2G"
"28124","ENSG00000261520","DLGAP1-AS5"
"28125","ENSG00000225405","RPS15AP17"
"28126","ENSG00000241344","RPL21P47"
"28129","ENSG00000138768","USO1"
"28132","ENSG00000263958","NETO1-DT"
"28133","ENSG00000267761","MIR4527HG"
"28134","ENSG00000276480","MYH11"
"28138","ENSG00000274861","LILRP2"
"28139","ENSG00000293028","LILRP2"
"28142","ENSG00000265984","GREB1L-DT"
"28143","ENSG00000222308","RNA5SP198"
"28144","ENSG00000201623","RNU6-923P"
"28145","ENSG00000182631","RXFP3"
"28146","ENSG00000170100","ZNF778"
"28147","ENSG00000164175","SLC45A2"
"28148","ENSG00000167165","UGT1A6"
"28151","ENSG00000204839","MROH6"
"28154","ENSG00000278304","KIR2DS1"
"28155","ENSG00000253074","RNU6-586P"
"28157","ENSG00000252116","RNU4ATAC4P"
"28159","ENSG00000228523","DNAJB6P4"
"28160","ENSG00000223263","RNU6-387P"
"28162","ENSG00000162227","TAF6L"
"28163","ENSG00000207504","RNU6-1031P"
"28166","ENSG00000197721","CR1L"
"28167","ENSG00000276686","KIR2DL5A"
"28172","ENSG00000278201","KIR2DL4"
"28173","ENSG00000237331","XIAP-AS1"
"28175","ENSG00000252627","RNU6-122P"
"28177","ENSG00000237025","PARD6BP1"
"28179","ENSG00000237426","ZIK1P1"
"28181","ENSG00000234564","HSPA8P20"
"28182","ENSG00000282419","TEX13D"
"28183","ENSG00000232054","NPM1P34"
"28185","ENSG00000263627","PPP4R1-AS1"
"28186","ENSG00000147257","GPC3"
"28188","ENSG00000103226","NOMO3"
"28190","ENSG00000171109","MFN1"
"28191","ENSG00000273294","C1QTNF3-AMACR"
"28195","ENSG00000262352","LINC02564"
"28196","ENSG00000250767","FHP2"
"28197","ENSG00000244703","CD46P1"
"28198","ENSG00000226289","CDCA4P3"
"28200","ENSG00000082196","C1QTNF3"
"28201","ENSG00000234219","CDCA4P4"
"28202","ENSG00000147813","NAPRT"
"28203","ENSG00000174059","CD34"
"28206","ENSG00000168569","TMEM223"
"28211","ENSG00000264464","LINC02837"
"28212","ENSG00000161714","PLCD3"
"28213","ENSG00000185475","TMEM179B"
"28215","ENSG00000222644","RNU2-16P"
"28216","ENSG00000090316","MAEA"
"28220","ENSG00000243959","RN7SL684P"
"28222","ENSG00000264269","DYM-AS1"
"28223","ENSG00000169258","GPRIN1"
"28224","ENSG00000074317","SNCB"
"28225","ENSG00000231956","HNRNPA1P9"
"28226","ENSG00000284535","MIR6748"
"28229","ENSG00000196262","PPIA"
"28230","ENSG00000162231","NXF1"
"28234","ENSG00000104883","PEX11G"
"28235","ENSG00000250510","GPR162"
"28242","ENSG00000101152","DNAJC5"
"28244","ENSG00000158731","OR10J6P"
"28245","ENSG00000201746","RNU6-828P"
"28248","ENSG00000199562","RNU6-37P"
"28249","ENSG00000264501","RN7SL731P"
"28256","ENSG00000181513","ACBD4"
"28257","ENSG00000142657","PGD"
"28260","ENSG00000267134","LINC01924"
"28261","ENSG00000278339","KIR2DP1"
"28262","ENSG00000278079","KIR3DL1"
"28263","ENSG00000198723","SAXO5"
"28264","ENSG00000199805","RNU1-134P"
"28265","ENSG00000283206","MIR941-1"
"28266","ENSG00000216141","MIR941-2"
"28267","ENSG00000283513","MIR941-3"
"28268","ENSG00000216195","MIR941-4"
"28269","ENSG00000275842","MIR941-5"
"28270","ENSG00000198276","UCKL1"
"28271","ENSG00000179676","LINC00305"
"28273","ENSG00000233445","RPL17P11"
"28275","ENSG00000228445","UGT1A2P"
"28277","ENSG00000140564","FURIN"
"28279","ENSG00000241635","UGT1A1"
"28281","ENSG00000290488","LILRP2"
"28283","ENSG00000251503","CENPS-CORT"
"28284","ENSG00000266329","MIR4281"
"28285","ENSG00000175766","EIF4E1B"
"28286","ENSG00000123485","HJURP"
"28287","ENSG00000110811","P3H3"
"28289","ENSG00000105968","H2AZ2"
"28290","ENSG00000198816","ZNF358"
"28291","ENSG00000284433","MIR1914"
"28292","ENSG00000207554","MIR647"
"28294","ENSG00000280213","UCKL1-AS1"
"28295","ENSG00000196700","ZNF512B"
"28296","ENSG00000227115","LINC01630"
"28298","ENSG00000175279","CENPS"
"28299","ENSG00000090674","MCOLN1"
"28300","ENSG00000293067","LILRP2"
"28301","ENSG00000126895","AVPR2"
"28303","ENSG00000130590","SAMD10"
